"activity" "subject" "variable" "value"
"4908" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk.std.X-average" -0.76068902862069
"4909" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk.std.X-average" -0.23937641116
"4910" "WALKING_UPSTAIRS" 20 "tBodyGyroJerk.std.X-average" -0.471107678431373
"4911" "WALKING_UPSTAIRS" 21 "tBodyGyroJerk.std.X-average" -0.573541839148936
"4912" "WALKING_UPSTAIRS" 22 "tBodyGyroJerk.std.X-average" -0.396699215238095
"4913" "WALKING_UPSTAIRS" 23 "tBodyGyroJerk.std.X-average" -0.548318881568627
"4914" "WALKING_UPSTAIRS" 24 "tBodyGyroJerk.std.X-average" -0.640489537966102
"4915" "WALKING_UPSTAIRS" 25 "tBodyGyroJerk.std.X-average" -0.693854902307692
"4916" "WALKING_UPSTAIRS" 26 "tBodyGyroJerk.std.X-average" -0.515829417272727
"4917" "WALKING_UPSTAIRS" 27 "tBodyGyroJerk.std.X-average" -0.695774947647059
"4918" "WALKING_UPSTAIRS" 28 "tBodyGyroJerk.std.X-average" -0.494282913529412
"4919" "WALKING_UPSTAIRS" 29 "tBodyGyroJerk.std.X-average" -0.474932606326531
"4920" "WALKING_UPSTAIRS" 30 "tBodyGyroJerk.std.X-average" -0.742749529538462
"4921" "WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk.std.X-average" -0.487027342244898
"4922" "WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk.std.X-average" -0.243940592553192
"4923" "WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk.std.X-average" -0.285683162346939
"4924" "WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk.std.X-average" -0.395995494444444
"4925" "WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk.std.X-average" -0.411302217446809
"4926" "WALKING_DOWNSTAIRS" 6 "tBodyGyroJerk.std.X-average" 0.0393387960854167
"4927" "WALKING_DOWNSTAIRS" 7 "tBodyGyroJerk.std.X-average" -0.510731018297872
"4928" "WALKING_DOWNSTAIRS" 8 "tBodyGyroJerk.std.X-average" -0.267887897328947
"4929" "WALKING_DOWNSTAIRS" 9 "tBodyGyroJerk.std.X-average" -0.509669314047619
"4930" "WALKING_DOWNSTAIRS" 10 "tBodyGyroJerk.std.X-average" -0.416986139210526
"4931" "WALKING_DOWNSTAIRS" 11 "tBodyGyroJerk.std.X-average" -0.53437494826087
"4932" "WALKING_DOWNSTAIRS" 12 "tBodyGyroJerk.std.X-average" -0.278608163891304
"4933" "WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk.std.X-average" -0.463736674255319
"4934" "WALKING_DOWNSTAIRS" 14 "tBodyGyroJerk.std.X-average" -0.537002097555556
"4935" "WALKING_DOWNSTAIRS" 15 "tBodyGyroJerk.std.X-average" -0.455980756428571
"4936" "WALKING_DOWNSTAIRS" 16 "tBodyGyroJerk.std.X-average" -0.623676024255319
"4937" "WALKING_DOWNSTAIRS" 17 "tBodyGyroJerk.std.X-average" -0.526801825217391
"4938" "WALKING_DOWNSTAIRS" 18 "tBodyGyroJerk.std.X-average" -0.676716181636364
"4939" "WALKING_DOWNSTAIRS" 19 "tBodyGyroJerk.std.X-average" 0.179148649684615
"4940" "WALKING_DOWNSTAIRS" 20 "tBodyGyroJerk.std.X-average" -0.249235098988889
"4941" "WALKING_DOWNSTAIRS" 21 "tBodyGyroJerk.std.X-average" -0.549648320222222
"4942" "WALKING_DOWNSTAIRS" 22 "tBodyGyroJerk.std.X-average" -0.264848047888889
"4943" "WALKING_DOWNSTAIRS" 23 "tBodyGyroJerk.std.X-average" -0.32301569962963
"4944" "WALKING_DOWNSTAIRS" 24 "tBodyGyroJerk.std.X-average" -0.358444550225455
"4945" "WALKING_DOWNSTAIRS" 25 "tBodyGyroJerk.std.X-average" -0.430134387586207
"4946" "WALKING_DOWNSTAIRS" 26 "tBodyGyroJerk.std.X-average" -0.170842676616
"4947" "WALKING_DOWNSTAIRS" 27 "tBodyGyroJerk.std.X-average" -0.493837613409091
"4948" "WALKING_DOWNSTAIRS" 28 "tBodyGyroJerk.std.X-average" -0.16394489726087
"4949" "WALKING_DOWNSTAIRS" 29 "tBodyGyroJerk.std.X-average" -0.347807556958333
"4950" "WALKING_DOWNSTAIRS" 30 "tBodyGyroJerk.std.X-average" -0.542764507096774
"4951" "SITTING" 1 "tBodyGyroJerk.std.X-average" -0.99173159212766
"4952" "SITTING" 2 "tBodyGyroJerk.std.X-average" -0.989709023043478
"4953" "SITTING" 3 "tBodyGyroJerk.std.X-average" -0.972546905961538
"4954" "SITTING" 4 "tBodyGyroJerk.std.X-average" -0.9698997312
"4955" "SITTING" 5 "tBodyGyroJerk.std.X-average" -0.966037012045455
"4956" "SITTING" 6 "tBodyGyroJerk.std.X-average" -0.943714804727273
"4957" "SITTING" 7 "tBodyGyroJerk.std.X-average" -0.974369045625
"4958" "SITTING" 8 "tBodyGyroJerk.std.X-average" -0.993264647391304
"4959" "SITTING" 9 "tBodyGyroJerk.std.X-average" -0.9645323452
"4960" "SITTING" 10 "tBodyGyroJerk.std.X-average" -0.992326657222222
"4961" "SITTING" 11 "tBodyGyroJerk.std.X-average" -0.990501518301887
"4962" "SITTING" 12 "tBodyGyroJerk.std.X-average" -0.977329927254902
"4963" "SITTING" 13 "tBodyGyroJerk.std.X-average" -0.991371016938775
"4964" "SITTING" 14 "tBodyGyroJerk.std.X-average" -0.990284240185185
"4965" "SITTING" 15 "tBodyGyroJerk.std.X-average" -0.992889042711864
"4966" "SITTING" 16 "tBodyGyroJerk.std.X-average" -0.98958327942029
"4967" "SITTING" 17 "tBodyGyroJerk.std.X-average" -0.9952559371875
"4968" "SITTING" 18 "tBodyGyroJerk.std.X-average" -0.994170190701754
"4969" "SITTING" 19 "tBodyGyroJerk.std.X-average" -0.988464752739726
"4970" "SITTING" 20 "tBodyGyroJerk.std.X-average" -0.977414910909091
"4971" "SITTING" 21 "tBodyGyroJerk.std.X-average" -0.989472968470588
"4972" "SITTING" 22 "tBodyGyroJerk.std.X-average" -0.985671250322581
"4973" "SITTING" 23 "tBodyGyroJerk.std.X-average" -0.987084633970588
"4974" "SITTING" 24 "tBodyGyroJerk.std.X-average" -0.991442007794118
"4975" "SITTING" 25 "tBodyGyroJerk.std.X-average" -0.992304653846154
"4976" "SITTING" 26 "tBodyGyroJerk.std.X-average" -0.995882512051282
"4977" "SITTING" 27 "tBodyGyroJerk.std.X-average" -0.993640318285714
"4978" "SITTING" 28 "tBodyGyroJerk.std.X-average" -0.982155662638889
"4979" "SITTING" 29 "tBodyGyroJerk.std.X-average" -0.9933220295
"4980" "SITTING" 30 "tBodyGyroJerk.std.X-average" -0.993868545483871
"4981" "STANDING" 1 "tBodyGyroJerk.std.X-average" -0.992945106981132
"4982" "STANDING" 2 "tBodyGyroJerk.std.X-average" -0.979324000740741
"4983" "STANDING" 3 "tBodyGyroJerk.std.X-average" -0.940937642459016
"4984" "STANDING" 4 "tBodyGyroJerk.std.X-average" -0.949633878571429
"4985" "STANDING" 5 "tBodyGyroJerk.std.X-average" -0.941930044107143
"4986" "STANDING" 6 "tBodyGyroJerk.std.X-average" -0.946423593157895
"4987" "STANDING" 7 "tBodyGyroJerk.std.X-average" -0.96598339754717
"4988" "STANDING" 8 "tBodyGyroJerk.std.X-average" -0.981573085740741
"4989" "STANDING" 9 "tBodyGyroJerk.std.X-average" -0.949105691555556
"4990" "STANDING" 10 "tBodyGyroJerk.std.X-average" -0.950367548409091
"4991" "STANDING" 11 "tBodyGyroJerk.std.X-average" -0.986690403617021
"4992" "STANDING" 12 "tBodyGyroJerk.std.X-average" -0.955415641803279
"4993" "STANDING" 13 "tBodyGyroJerk.std.X-average" -0.978465124561404
"4994" "STANDING" 14 "tBodyGyroJerk.std.X-average" -0.969948875166667
"4995" "STANDING" 15 "tBodyGyroJerk.std.X-average" -0.971514312075472
"4996" "STANDING" 16 "tBodyGyroJerk.std.X-average" -0.987102322692308
"4997" "STANDING" 17 "tBodyGyroJerk.std.X-average" -0.989257196282051
"4998" "STANDING" 18 "tBodyGyroJerk.std.X-average" -0.981970965890411
"4999" "STANDING" 19 "tBodyGyroJerk.std.X-average" -0.97512668739726
"5000" "STANDING" 20 "tBodyGyroJerk.std.X-average" -0.921644239863014
"5001" "STANDING" 21 "tBodyGyroJerk.std.X-average" -0.971866494606742
"5002" "STANDING" 22 "tBodyGyroJerk.std.X-average" -0.949716028730159
"5003" "STANDING" 23 "tBodyGyroJerk.std.X-average" -0.972770702058824
"5004" "STANDING" 24 "tBodyGyroJerk.std.X-average" -0.975856809130435
"5005" "STANDING" 25 "tBodyGyroJerk.std.X-average" -0.977909693918919
"5006" "STANDING" 26 "tBodyGyroJerk.std.X-average" -0.978472409324324
"5007" "STANDING" 27 "tBodyGyroJerk.std.X-average" -0.9826424495
"5008" "STANDING" 28 "tBodyGyroJerk.std.X-average" -0.928343397721519
"5009" "STANDING" 29 "tBodyGyroJerk.std.X-average" -0.983293061692308
"5010" "STANDING" 30 "tBodyGyroJerk.std.X-average" -0.960119074237288
"5011" "LAYING" 1 "tBodyGyroJerk.std.X-average" -0.9186085208
"5012" "LAYING" 2 "tBodyGyroJerk.std.X-average" -0.993235849166667
"5013" "LAYING" 3 "tBodyGyroJerk.std.X-average" -0.980328645
"5014" "LAYING" 4 "tBodyGyroJerk.std.X-average" -0.975103204259259
"5015" "LAYING" 5 "tBodyGyroJerk.std.X-average" -0.983422257692308
"5016" "LAYING" 6 "tBodyGyroJerk.std.X-average" -0.939611608245614
"5017" "LAYING" 7 "tBodyGyroJerk.std.X-average" -0.9738372325
"5018" "LAYING" 8 "tBodyGyroJerk.std.X-average" -0.969924077407407
"5019" "LAYING" 9 "tBodyGyroJerk.std.X-average" -0.945329035
"5020" "LAYING" 10 "tBodyGyroJerk.std.X-average" -0.965900578103448
"5021" "LAYING" 11 "tBodyGyroJerk.std.X-average" -0.981724838421053
"5022" "LAYING" 12 "tBodyGyroJerk.std.X-average" -0.9671982025
"5023" "LAYING" 13 "tBodyGyroJerk.std.X-average" -0.981404742903226
"5024" "LAYING" 14 "tBodyGyroJerk.std.X-average" -0.970274962745098
"5025" "LAYING" 15 "tBodyGyroJerk.std.X-average" -0.97392395125
"5026" "LAYING" 16 "tBodyGyroJerk.std.X-average" -0.985835459428571
"5027" "LAYING" 17 "tBodyGyroJerk.std.X-average" -0.980792372112676
"5028" "LAYING" 18 "tBodyGyroJerk.std.X-average" -0.996104441384615
"5029" "LAYING" 19 "tBodyGyroJerk.std.X-average" -0.976105663493976
"5030" "LAYING" 20 "tBodyGyroJerk.std.X-average" -0.989283577352941
"5031" "LAYING" 21 "tBodyGyroJerk.std.X-average" -0.984643717333333
"5032" "LAYING" 22 "tBodyGyroJerk.std.X-average" -0.972092602916667
"5033" "LAYING" 23 "tBodyGyroJerk.std.X-average" -0.985027850416667
"5034" "LAYING" 24 "tBodyGyroJerk.std.X-average" -0.979865720555556
"5035" "LAYING" 25 "tBodyGyroJerk.std.X-average" -0.957381145068493
"5036" "LAYING" 26 "tBodyGyroJerk.std.X-average" -0.992665154868421
"5037" "LAYING" 27 "tBodyGyroJerk.std.X-average" -0.993503720810811
"5038" "LAYING" 28 "tBodyGyroJerk.std.X-average" -0.9608029485
"5039" "LAYING" 29 "tBodyGyroJerk.std.X-average" -0.99654254057971
"5040" "LAYING" 30 "tBodyGyroJerk.std.X-average" -0.983775833714286
"5041" "WALKING" 1 "tBodyGyroJerk.std.Y-average" -0.304468510631579
"5042" "WALKING" 2 "tBodyGyroJerk.std.Y-average" -0.634140436101695
"5043" "WALKING" 3 "tBodyGyroJerk.std.Y-average" -0.639087984137931
"5044" "WALKING" 4 "tBodyGyroJerk.std.Y-average" -0.807419937
"5045" "WALKING" 5 "tBodyGyroJerk.std.Y-average" -0.57143812375
"5046" "WALKING" 6 "tBodyGyroJerk.std.Y-average" -0.416390246140351
"5047" "WALKING" 7 "tBodyGyroJerk.std.Y-average" -0.174136410738596
"5048" "WALKING" 8 "tBodyGyroJerk.std.Y-average" -0.428055700208333
"5049" "WALKING" 9 "tBodyGyroJerk.std.Y-average" -0.549200228076923
"5050" "WALKING" 10 "tBodyGyroJerk.std.Y-average" -0.509683327924528
"5051" "WALKING" 11 "tBodyGyroJerk.std.Y-average" -0.737993755932203
"5052" "WALKING" 12 "tBodyGyroJerk.std.Y-average" -0.581290691
"5053" "WALKING" 13 "tBodyGyroJerk.std.Y-average" -0.35776089977193
"5054" "WALKING" 14 "tBodyGyroJerk.std.Y-average" -0.536737701694915
"5055" "WALKING" 15 "tBodyGyroJerk.std.Y-average" -0.702402935925926
"5056" "WALKING" 16 "tBodyGyroJerk.std.Y-average" -0.712237752941177
"5057" "WALKING" 17 "tBodyGyroJerk.std.Y-average" -0.560203489016393
"5058" "WALKING" 18 "tBodyGyroJerk.std.Y-average" -0.694925789464286
"5059" "WALKING" 19 "tBodyGyroJerk.std.Y-average" -0.291594827626923
"5060" "WALKING" 20 "tBodyGyroJerk.std.Y-average" -0.127554090666667
"5061" "WALKING" 21 "tBodyGyroJerk.std.Y-average" -0.482854309807692
"5062" "WALKING" 22 "tBodyGyroJerk.std.Y-average" -0.651875468913043
"5063" "WALKING" 23 "tBodyGyroJerk.std.Y-average" 0.295945926186441
"5064" "WALKING" 24 "tBodyGyroJerk.std.Y-average" -0.514246569655172
"5065" "WALKING" 25 "tBodyGyroJerk.std.Y-average" -0.799635384189189
"5066" "WALKING" 26 "tBodyGyroJerk.std.Y-average" -0.587000110847458
"5067" "WALKING" 27 "tBodyGyroJerk.std.Y-average" -0.634105502807017
"5068" "WALKING" 28 "tBodyGyroJerk.std.Y-average" -0.639018554444444
"5069" "WALKING" 29 "tBodyGyroJerk.std.Y-average" -0.587944298490566
"5070" "WALKING" 30 "tBodyGyroJerk.std.Y-average" -0.497621802307692
"5071" "WALKING_UPSTAIRS" 1 "tBodyGyroJerk.std.Y-average" -0.601696656226415
"5072" "WALKING_UPSTAIRS" 2 "tBodyGyroJerk.std.Y-average" -0.645491337708333
"5073" "WALKING_UPSTAIRS" 3 "tBodyGyroJerk.std.Y-average" -0.775774143389831
"5074" "WALKING_UPSTAIRS" 4 "tBodyGyroJerk.std.Y-average" -0.840722752692308
"5075" "WALKING_UPSTAIRS" 5 "tBodyGyroJerk.std.Y-average" -0.631822048297872
"5076" "WALKING_UPSTAIRS" 6 "tBodyGyroJerk.std.Y-average" -0.486494120980392
"5077" "WALKING_UPSTAIRS" 7 "tBodyGyroJerk.std.Y-average" -0.671243739607843
"5078" "WALKING_UPSTAIRS" 8 "tBodyGyroJerk.std.Y-average" -0.424675673414634
"5079" "WALKING_UPSTAIRS" 9 "tBodyGyroJerk.std.Y-average" -0.708604774693878
"5080" "WALKING_UPSTAIRS" 10 "tBodyGyroJerk.std.Y-average" -0.60462905787234
"5081" "WALKING_UPSTAIRS" 11 "tBodyGyroJerk.std.Y-average" -0.809459436666667
"5082" "WALKING_UPSTAIRS" 12 "tBodyGyroJerk.std.Y-average" -0.761195612692308
"5083" "WALKING_UPSTAIRS" 13 "tBodyGyroJerk.std.Y-average" -0.678805915818182
"5084" "WALKING_UPSTAIRS" 14 "tBodyGyroJerk.std.Y-average" -0.371479721296296
"5085" "WALKING_UPSTAIRS" 15 "tBodyGyroJerk.std.Y-average" -0.763053512083333
"5086" "WALKING_UPSTAIRS" 16 "tBodyGyroJerk.std.Y-average" -0.77471906627451
"5087" "WALKING_UPSTAIRS" 17 "tBodyGyroJerk.std.Y-average" -0.676722847708333
"5088" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk.std.Y-average" -0.828872171206897
"5089" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk.std.Y-average" -0.49212221875
"5090" "WALKING_UPSTAIRS" 20 "tBodyGyroJerk.std.Y-average" -0.393988623529412
"5091" "WALKING_UPSTAIRS" 21 "tBodyGyroJerk.std.Y-average" -0.604469603617021
"5092" "WALKING_UPSTAIRS" 22 "tBodyGyroJerk.std.Y-average" -0.704255415
"5093" "WALKING_UPSTAIRS" 23 "tBodyGyroJerk.std.Y-average" -0.493514122352941
"5094" "WALKING_UPSTAIRS" 24 "tBodyGyroJerk.std.Y-average" -0.646644373728814
"5095" "WALKING_UPSTAIRS" 25 "tBodyGyroJerk.std.Y-average" -0.839699143076923
"5096" "WALKING_UPSTAIRS" 26 "tBodyGyroJerk.std.Y-average" -0.725210290909091
"5097" "WALKING_UPSTAIRS" 27 "tBodyGyroJerk.std.Y-average" -0.711148438235294
"5098" "WALKING_UPSTAIRS" 28 "tBodyGyroJerk.std.Y-average" -0.690571101960784
"5099" "WALKING_UPSTAIRS" 29 "tBodyGyroJerk.std.Y-average" -0.73422519244898
"5100" "WALKING_UPSTAIRS" 30 "tBodyGyroJerk.std.Y-average" -0.743336958461538
"5101" "WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk.std.Y-average" -0.238824827530612
"5102" "WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk.std.Y-average" -0.469396701106383
"5103" "WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk.std.Y-average" -0.680947338163265
"5104" "WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk.std.Y-average" -0.816858240222222
"5105" "WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk.std.Y-average" -0.514591487234043
"5106" "WALKING_DOWNSTAIRS" 6 "tBodyGyroJerk.std.Y-average" -0.193508405479167
"5107" "WALKING_DOWNSTAIRS" 7 "tBodyGyroJerk.std.Y-average" -0.299520205208511
"5108" "WALKING_DOWNSTAIRS" 8 "tBodyGyroJerk.std.Y-average" -0.0704526510842105
"5109" "WALKING_DOWNSTAIRS" 9 "tBodyGyroJerk.std.Y-average" -0.448602451190476
"5110" "WALKING_DOWNSTAIRS" 10 "tBodyGyroJerk.std.Y-average" -0.471650977631579
"5111" "WALKING_DOWNSTAIRS" 11 "tBodyGyroJerk.std.Y-average" -0.684593318695652
"5112" "WALKING_DOWNSTAIRS" 12 "tBodyGyroJerk.std.Y-average" -0.517479109130435
"5113" "WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk.std.Y-average" -0.259163248340426
"5114" "WALKING_DOWNSTAIRS" 14 "tBodyGyroJerk.std.Y-average" -0.284318020488889
"5115" "WALKING_DOWNSTAIRS" 15 "tBodyGyroJerk.std.Y-average" -0.574964116428571
"5116" "WALKING_DOWNSTAIRS" 16 "tBodyGyroJerk.std.Y-average" -0.583421784680851
"5117" "WALKING_DOWNSTAIRS" 17 "tBodyGyroJerk.std.Y-average" -0.572144734130435
"5118" "WALKING_DOWNSTAIRS" 18 "tBodyGyroJerk.std.Y-average" -0.752608622181818
"5119" "WALKING_DOWNSTAIRS" 19 "tBodyGyroJerk.std.Y-average" -0.0146299196923077
"5120" "WALKING_DOWNSTAIRS" 20 "tBodyGyroJerk.std.Y-average" -0.334568787888889
"5121" "WALKING_DOWNSTAIRS" 21 "tBodyGyroJerk.std.Y-average" -0.442426840888889
"5122" "WALKING_DOWNSTAIRS" 22 "tBodyGyroJerk.std.Y-average" -0.640280071388889
"5123" "WALKING_DOWNSTAIRS" 23 "tBodyGyroJerk.std.Y-average" 0.146650121972222
"5124" "WALKING_DOWNSTAIRS" 24 "tBodyGyroJerk.std.Y-average" -0.519326735090909
"5125" "WALKING_DOWNSTAIRS" 25 "tBodyGyroJerk.std.Y-average" -0.810444542413793
"5126" "WALKING_DOWNSTAIRS" 26 "tBodyGyroJerk.std.Y-average" -0.5471984382
"5127" "WALKING_DOWNSTAIRS" 27 "tBodyGyroJerk.std.Y-average" -0.459459295681818
"5128" "WALKING_DOWNSTAIRS" 28 "tBodyGyroJerk.std.Y-average" -0.424567878478261
"5129" "WALKING_DOWNSTAIRS" 29 "tBodyGyroJerk.std.Y-average" -0.693469035833333
"5130" "WALKING_DOWNSTAIRS" 30 "tBodyGyroJerk.std.Y-average" -0.613796303064516
"5131" "SITTING" 1 "tBodyGyroJerk.std.Y-average" -0.989518068510638
"5132" "SITTING" 2 "tBodyGyroJerk.std.Y-average" -0.990889614782609
"5133" "SITTING" 3 "tBodyGyroJerk.std.Y-average" -0.978635908653846
"5134" "SITTING" 4 "tBodyGyroJerk.std.Y-average" -0.984441358
"5135" "SITTING" 5 "tBodyGyroJerk.std.Y-average" -0.975433911363636
"5136" "SITTING" 6 "tBodyGyroJerk.std.Y-average" -0.961780726363636
"5137" "SITTING" 7 "tBodyGyroJerk.std.Y-average" -0.981024680625
"5138" "SITTING" 8 "tBodyGyroJerk.std.Y-average" -0.98887627673913
"5139" "SITTING" 9 "tBodyGyroJerk.std.Y-average" -0.9719274472
"5140" "SITTING" 10 "tBodyGyroJerk.std.Y-average" -0.992584494814815
"5141" "SITTING" 11 "tBodyGyroJerk.std.Y-average" -0.988554820188679
"5142" "SITTING" 12 "tBodyGyroJerk.std.Y-average" -0.979347830784314
"5143" "SITTING" 13 "tBodyGyroJerk.std.Y-average" -0.991773350204082
"5144" "SITTING" 14 "tBodyGyroJerk.std.Y-average" -0.986911323888889
"5145" "SITTING" 15 "tBodyGyroJerk.std.Y-average" -0.990313307966102
"5146" "SITTING" 16 "tBodyGyroJerk.std.Y-average" -0.990621793333333
"5147" "SITTING" 17 "tBodyGyroJerk.std.Y-average" -0.9949818809375
"5148" "SITTING" 18 "tBodyGyroJerk.std.Y-average" -0.994224162105263
"5149" "SITTING" 19 "tBodyGyroJerk.std.Y-average" -0.987465915068493
"5150" "SITTING" 20 "tBodyGyroJerk.std.Y-average" -0.979684097272727
"5151" "SITTING" 21 "tBodyGyroJerk.std.Y-average" -0.989722663529412
"5152" "SITTING" 22 "tBodyGyroJerk.std.Y-average" -0.980275619354839
"5153" "SITTING" 23 "tBodyGyroJerk.std.Y-average" -0.980727445294118
"5154" "SITTING" 24 "tBodyGyroJerk.std.Y-average" -0.989780810588235
"5155" "SITTING" 25 "tBodyGyroJerk.std.Y-average" -0.991315767692308
"5156" "SITTING" 26 "tBodyGyroJerk.std.Y-average" -0.993139833846154
"5157" "SITTING" 27 "tBodyGyroJerk.std.Y-average" -0.992226442142857
"5158" "SITTING" 28 "tBodyGyroJerk.std.Y-average" -0.980713868611111
"5159" "SITTING" 29 "tBodyGyroJerk.std.Y-average" -0.995319164666667
"5160" "SITTING" 30 "tBodyGyroJerk.std.Y-average" -0.992491322903226
"5161" "STANDING" 1 "tBodyGyroJerk.std.Y-average" -0.995137917358491
"5162" "STANDING" 2 "tBodyGyroJerk.std.Y-average" -0.983447258518519
"5163" "STANDING" 3 "tBodyGyroJerk.std.Y-average" -0.968433747868853
"5164" "STANDING" 4 "tBodyGyroJerk.std.Y-average" -0.976065174642857
"5165" "STANDING" 5 "tBodyGyroJerk.std.Y-average" -0.961177741607143
"5166" "STANDING" 6 "tBodyGyroJerk.std.Y-average" -0.962422163684211
"5167" "STANDING" 7 "tBodyGyroJerk.std.Y-average" -0.976837757358491
"5168" "STANDING" 8 "tBodyGyroJerk.std.Y-average" -0.985508765185185
"5169" "STANDING" 9 "tBodyGyroJerk.std.Y-average" -0.975036530444444
"5170" "STANDING" 10 "tBodyGyroJerk.std.Y-average" -0.976445016590909
"5171" "STANDING" 11 "tBodyGyroJerk.std.Y-average" -0.995571631276596
"5172" "STANDING" 12 "tBodyGyroJerk.std.Y-average" -0.971195487377049
"5173" "STANDING" 13 "tBodyGyroJerk.std.Y-average" -0.980982661403509
"5174" "STANDING" 14 "tBodyGyroJerk.std.Y-average" -0.9706929555
"5175" "STANDING" 15 "tBodyGyroJerk.std.Y-average" -0.988107413962264
"5176" "STANDING" 16 "tBodyGyroJerk.std.Y-average" -0.992589441153846
"5177" "STANDING" 17 "tBodyGyroJerk.std.Y-average" -0.993699908589744
"5178" "STANDING" 18 "tBodyGyroJerk.std.Y-average" -0.991151973150685
"5179" "STANDING" 19 "tBodyGyroJerk.std.Y-average" -0.988096672191781
"5180" "STANDING" 20 "tBodyGyroJerk.std.Y-average" -0.947633070684932
"5181" "STANDING" 21 "tBodyGyroJerk.std.Y-average" -0.976815894044944
"5182" "STANDING" 22 "tBodyGyroJerk.std.Y-average" -0.984900134285714
"5183" "STANDING" 23 "tBodyGyroJerk.std.Y-average" -0.972509523235294
"5184" "STANDING" 24 "tBodyGyroJerk.std.Y-average" -0.981983572028985
"5185" "STANDING" 25 "tBodyGyroJerk.std.Y-average" -0.98724214
"5186" "STANDING" 26 "tBodyGyroJerk.std.Y-average" -0.989766989864865
"5187" "STANDING" 27 "tBodyGyroJerk.std.Y-average" -0.990798007875
"5188" "STANDING" 28 "tBodyGyroJerk.std.Y-average" -0.972977006708861
"5189" "STANDING" 29 "tBodyGyroJerk.std.Y-average" -0.995533113076923
"5190" "STANDING" 30 "tBodyGyroJerk.std.Y-average" -0.968135006271186
"5191" "LAYING" 1 "tBodyGyroJerk.std.Y-average" -0.9679072436
"5192" "LAYING" 2 "tBodyGyroJerk.std.Y-average" -0.989567537916667
"5193" "LAYING" 3 "tBodyGyroJerk.std.Y-average" -0.986762741935484
"5194" "LAYING" 4 "tBodyGyroJerk.std.Y-average" -0.986855629814815
"5195" "LAYING" 5 "tBodyGyroJerk.std.Y-average" -0.983759479230769
"5196" "LAYING" 6 "tBodyGyroJerk.std.Y-average" -0.958628819649123
"5197" "LAYING" 7 "tBodyGyroJerk.std.Y-average" -0.976483727307692
"5198" "LAYING" 8 "tBodyGyroJerk.std.Y-average" -0.974186451851852
"5199" "LAYING" 9 "tBodyGyroJerk.std.Y-average" -0.9621702422
"5200" "LAYING" 10 "tBodyGyroJerk.std.Y-average" -0.966621040344828
"5201" "LAYING" 11 "tBodyGyroJerk.std.Y-average" -0.990845724736842
"5202" "LAYING" 12 "tBodyGyroJerk.std.Y-average" -0.965900370833333
"5203" "LAYING" 13 "tBodyGyroJerk.std.Y-average" -0.978854747419355
"5204" "LAYING" 14 "tBodyGyroJerk.std.Y-average" -0.968042893529412
"5205" "LAYING" 15 "tBodyGyroJerk.std.Y-average" -0.980482834444444
"5206" "LAYING" 16 "tBodyGyroJerk.std.Y-average" -0.989046576
"5207" "LAYING" 17 "tBodyGyroJerk.std.Y-average" -0.983135596619718
"5208" "LAYING" 18 "tBodyGyroJerk.std.Y-average" -0.990547638769231
"5209" "LAYING" 19 "tBodyGyroJerk.std.Y-average" -0.984607728915663
"5210" "LAYING" 20 "tBodyGyroJerk.std.Y-average" -0.981540062058823
"5211" "LAYING" 21 "tBodyGyroJerk.std.Y-average" -0.981998497777778
"5212" "LAYING" 22 "tBodyGyroJerk.std.Y-average" -0.980484171388889
"5213" "LAYING" 23 "tBodyGyroJerk.std.Y-average" -0.979427763472222
"5214" "LAYING" 24 "tBodyGyroJerk.std.Y-average" -0.978091312777778
"5215" "LAYING" 25 "tBodyGyroJerk.std.Y-average" -0.971564323013699
"5216" "LAYING" 26 "tBodyGyroJerk.std.Y-average" -0.989063341973684
"5217" "LAYING" 27 "tBodyGyroJerk.std.Y-average" -0.993025877297297
"5218" "LAYING" 28 "tBodyGyroJerk.std.Y-average" -0.98039978225
"5219" "LAYING" 29 "tBodyGyroJerk.std.Y-average" -0.997081575652174
"5220" "LAYING" 30 "tBodyGyroJerk.std.Y-average" -0.980357062142857
"5221" "WALKING" 1 "tBodyGyroJerk.std.Z-average" -0.404255452631579
"5222" "WALKING" 2 "tBodyGyroJerk.std.Z-average" -0.435492677288136
"5223" "WALKING" 3 "tBodyGyroJerk.std.Z-average" -0.536664080344828
"5224" "WALKING" 4 "tBodyGyroJerk.std.Z-average" -0.640454132833333
"5225" "WALKING" 5 "tBodyGyroJerk.std.Z-average" -0.157682543983929
"5226" "WALKING" 6 "tBodyGyroJerk.std.Z-average" -0.166684422233333
